id,order_number,order_date,payment_type,amount,customer_id,status
7845,ORD-2024-007845,2024-11-03,paypal,176.61,CUST-1375,pending
7846,ORD-2024-007846,2024-04-20,paypal,1524.05,CUST-1549,pending
7847,ORD-2024-007847,2024-09-23,paypal,247.41,CUST-5867,cancelled
7848,ORD-2024-007848,2024-02-04,paypal,986.89,CUST-3947,pending
7849,ORD-2024-007849,2024-09-22,debit_card,1915.94,CUST-3762,cancelled
7850,ORD-2024-007850,2024-12-04,debit_card,394.17,CUST-7993,completed
7851,ORD-2024-007851,2024-08-01,debit_card,1392.45,CUST-1568,completed
7852,ORD-2024-007852,2024-02-13,debit_card,569.71,CUST-9457,pending
7853,ORD-2024-007853,2024-09-28,paypal,1167.1,CUST-3633,completed
7854,ORD-2024-007854,2024-05-22,debit_card,500.95,CUST-4085,cancelled
7855,ORD-2024-007855,2024-03-28,apple_pay,1282.9,CUST-3590,completed
7856,ORD-2024-007856,2024-05-02,debit_card,1070.9,CUST-3592,refunded
7857,ORD-2024-007857,2024-12-19,paypal,829.92,CUST-3257,pending
7858,ORD-2024-007858,2024-08-13,bank_transfer,1257.95,CUST-1522,processing
7859,ORD-2024-007859,2024-11-01,bank_transfer,829.44,CUST-4244,pending
7860,ORD-2024-007860,2024-01-04,bank_transfer,813.91,CUST-9839,cancelled
7861,ORD-2024-007861,2024-01-15,bank_transfer,1954.06,CUST-6927,completed
7862,ORD-2024-007862,2024-07-10,debit_card,476.84,CUST-1166,completed
7863,ORD-2024-007863,2024-05-14,credit_card,1644.92,CUST-3702,refunded
7864,ORD-2024-007864,2024-02-27,debit_card,1025.02,CUST-5206,completed
7865,ORD-2024-007865,2024-01-23,apple_pay,784.98,CUST-6113,processing
7866,ORD-2024-007866,2024-07-17,credit_card,1673.21,CUST-4942,pending
7867,ORD-2024-007867,2024-08-14,paypal,959.62,CUST-1513,pending
7868,ORD-2024-007868,2024-07-10,debit_card,817.83,CUST-6202,pending
7869,ORD-2024-007869,2024-03-27,debit_card,260.78,CUST-3225,processing
7870,ORD-2024-007870,2024-02-19,apple_pay,1716.77,CUST-1438,completed
7871,ORD-2024-007871,2024-08-26,paypal,92.59,CUST-4567,completed
7872,ORD-2024-007872,2024-12-07,paypal,795.45,CUST-5115,completed
7873,ORD-2024-007873,2024-04-01,apple_pay,1511.44,CUST-2879,processing
7874,ORD-2024-007874,2024-04-18,paypal,167.27,CUST-2018,pending
7875,ORD-2024-007875,2024-09-12,credit_card,306.65,CUST-9449,cancelled
7876,ORD-2024-007876,2024-11-02,bank_transfer,815.36,CUST-1879,completed
7877,ORD-2024-007877,2024-12-17,bank_transfer,1679.72,CUST-7707,completed
7878,ORD-2024-007878,2024-06-04,credit_card,1620.13,CUST-8555,pending
7879,ORD-2024-007879,2024-10-26,debit_card,976.43,CUST-2879,completed
7880,ORD-2024-007880,2024-06-07,bank_transfer,1247.95,CUST-2814,processing
7881,ORD-2024-007881,2024-09-24,credit_card,1735.17,CUST-4691,pending
7882,ORD-2024-007882,2024-01-28,paypal,658.42,CUST-4534,refunded
7883,ORD-2024-007883,2024-09-09,apple_pay,50.39,CUST-2985,completed
7884,ORD-2024-007884,2024-06-05,paypal,167.49,CUST-2137,refunded
7885,ORD-2024-007885,2024-06-22,paypal,1834.52,CUST-1692,completed
7886,ORD-2024-007886,2024-10-02,paypal,1874.89,CUST-6258,pending
7887,ORD-2024-007887,2024-01-18,bank_transfer,1090.18,CUST-7129,processing
7888,ORD-2024-007888,2024-08-18,credit_card,1138.36,CUST-6409,cancelled
7889,ORD-2024-007889,2024-01-31,bank_transfer,1248.94,CUST-5211,completed
7890,ORD-2024-007890,2024-04-30,paypal,995.15,CUST-3818,completed
7891,ORD-2024-007891,2024-12-18,paypal,784.54,CUST-5774,processing
7892,ORD-2024-007892,2024-05-11,bank_transfer,1500.06,CUST-7359,cancelled
7893,ORD-2024-007893,2024-04-05,credit_card,675.4,CUST-3160,cancelled
7894,ORD-2024-007894,2024-05-16,credit_card,1569.12,CUST-1914,processing
7895,ORD-2024-007895,2024-06-01,bank_transfer,62.9,CUST-3990,pending
7896,ORD-2024-007896,2024-11-17,debit_card,995.66,CUST-3752,processing
7897,ORD-2024-007897,2024-11-14,paypal,266.89,CUST-2185,processing
7898,ORD-2024-007898,2024-11-23,apple_pay,838.66,CUST-6834,completed
7899,ORD-2024-007899,2024-11-18,bank_transfer,90.83,CUST-2875,pending
7900,ORD-2024-007900,2024-05-15,apple_pay,806.49,CUST-7470,processing
7901,ORD-2024-007901,2024-07-21,apple_pay,261.18,CUST-9837,processing
7902,ORD-2024-007902,2024-09-22,credit_card,765.47,CUST-7593,refunded
7903,ORD-2024-007903,2024-07-18,debit_card,716.2,CUST-8283,cancelled
7904,ORD-2024-007904,2024-07-17,paypal,848.36,CUST-1219,refunded
7905,ORD-2024-007905,2024-02-26,apple_pay,1129.45,CUST-1372,refunded
7906,ORD-2024-007906,2024-12-12,apple_pay,1110.74,CUST-8098,processing
7907,ORD-2024-007907,2024-10-12,bank_transfer,263.38,CUST-9488,processing
7908,ORD-2024-007908,2024-08-13,paypal,658.92,CUST-5603,cancelled
7909,ORD-2024-007909,2024-03-18,credit_card,1818.23,CUST-2529,processing
7910,ORD-2024-007910,2024-09-23,paypal,1565.38,CUST-8111,refunded
7911,ORD-2024-007911,2024-09-19,apple_pay,1884.56,CUST-8640,pending
7912,ORD-2024-007912,2024-10-24,bank_transfer,1270.58,CUST-9691,processing
7913,ORD-2024-007913,2024-12-06,paypal,500.86,CUST-7479,cancelled
7914,ORD-2024-007914,2024-12-30,paypal,1780.57,CUST-6041,completed
7915,ORD-2024-007915,2024-10-25,debit_card,1122.72,CUST-1136,cancelled
7916,ORD-2024-007916,2024-06-02,debit_card,782.08,CUST-1078,processing
7917,ORD-2024-007917,2024-12-08,bank_transfer,778.58,CUST-1690,completed
7918,ORD-2024-007918,2024-03-31,bank_transfer,937.82,CUST-5791,processing
7919,ORD-2024-007919,2024-01-27,debit_card,767.79,CUST-5898,cancelled
7920,ORD-2024-007920,2024-02-15,paypal,315.64,CUST-1181,cancelled
7921,ORD-2024-007921,2024-01-23,credit_card,1588.79,CUST-3832,completed
7922,ORD-2024-007922,2024-10-30,debit_card,1914.3,CUST-1023,refunded
7923,ORD-2024-007923,2024-11-21,credit_card,1386.82,CUST-4331,processing
7924,ORD-2024-007924,2024-02-24,paypal,1869.8,CUST-9165,refunded
7925,ORD-2024-007925,2024-10-28,debit_card,1487.65,CUST-6011,refunded
7926,ORD-2024-007926,2024-06-07,credit_card,377.79,CUST-6577,completed
7927,ORD-2024-007927,2024-09-20,paypal,1354.45,CUST-2041,cancelled
7928,ORD-2024-007928,2024-03-21,credit_card,947.52,CUST-9481,refunded
7929,ORD-2024-007929,2024-11-19,paypal,1085.27,CUST-4052,cancelled
7930,ORD-2024-007930,2024-07-08,credit_card,754.46,CUST-3978,pending
7931,ORD-2024-007931,2024-04-24,credit_card,15.85,CUST-7231,cancelled
7932,ORD-2024-007932,2024-05-21,credit_card,803.98,CUST-2705,cancelled
7933,ORD-2024-007933,2024-12-11,credit_card,1205.04,CUST-8120,cancelled
7934,ORD-2024-007934,2024-06-26,bank_transfer,383.09,CUST-1295,processing
7935,ORD-2024-007935,2024-07-10,paypal,665.43,CUST-8731,completed
7936,ORD-2024-007936,2024-10-04,apple_pay,1576.66,CUST-9041,refunded
7937,ORD-2024-007937,2024-02-19,apple_pay,1911.95,CUST-2440,cancelled
7938,ORD-2024-007938,2024-02-20,paypal,1566.23,CUST-7802,pending
7939,ORD-2024-007939,2024-06-10,bank_transfer,638.7,CUST-3477,pending
7940,ORD-2024-007940,2024-08-30,bank_transfer,1833.1,CUST-6232,refunded
7941,ORD-2024-007941,2024-10-11,paypal,1332.44,CUST-7302,processing
7942,ORD-2024-007942,2024-03-12,bank_transfer,211.54,CUST-5793,pending
7943,ORD-2024-007943,2024-04-28,debit_card,1230.6,CUST-4660,completed
7944,ORD-2024-007944,2024-11-27,bank_transfer,968.02,CUST-6901,refunded
7945,ORD-2024-007945,2024-09-09,paypal,122.14,CUST-8601,pending
7946,ORD-2024-007946,2024-06-19,debit_card,1015.31,CUST-7376,processing
7947,ORD-2024-007947,2024-08-10,credit_card,1516.67,CUST-2117,pending
7948,ORD-2024-007948,2024-05-29,debit_card,334.4,CUST-9189,pending
7949,ORD-2024-007949,2024-01-03,credit_card,809.08,CUST-4032,refunded
7950,ORD-2024-007950,2024-10-29,bank_transfer,1942.81,CUST-3499,refunded
7951,ORD-2024-007951,2024-04-14,apple_pay,1824.57,CUST-9789,completed
7952,ORD-2024-007952,2024-05-27,bank_transfer,314.58,CUST-8504,refunded
7953,ORD-2024-007953,2024-12-26,debit_card,751.72,CUST-4818,completed
7954,ORD-2024-007954,2024-01-16,credit_card,857.94,CUST-7918,processing
7955,ORD-2024-007955,2024-05-25,credit_card,989.06,CUST-2019,pending
7956,ORD-2024-007956,2024-03-26,bank_transfer,1379.81,CUST-5492,processing
7957,ORD-2024-007957,2024-11-29,paypal,1747.77,CUST-2556,completed
7958,ORD-2024-007958,2024-02-09,debit_card,785.13,CUST-8389,refunded
7959,ORD-2024-007959,2024-06-13,bank_transfer,1063.45,CUST-2103,refunded
7960,ORD-2024-007960,2024-10-03,debit_card,1487.7,CUST-4229,refunded
7961,ORD-2024-007961,2024-01-31,apple_pay,714.08,CUST-2072,processing
7962,ORD-2024-007962,2024-12-26,apple_pay,736.85,CUST-1391,completed
7963,ORD-2024-007963,2024-01-09,paypal,1327.53,CUST-3077,processing
7964,ORD-2024-007964,2024-08-01,debit_card,829.98,CUST-3307,pending
7965,ORD-2024-007965,2024-10-11,paypal,559.0,CUST-9067,cancelled
7966,ORD-2024-007966,2024-12-20,paypal,1303.87,CUST-9383,pending
7967,ORD-2024-007967,2024-06-19,credit_card,1711.51,CUST-1080,pending
7968,ORD-2024-007968,2024-10-26,credit_card,444.0,CUST-6694,completed
7969,ORD-2024-007969,2024-03-24,paypal,430.88,CUST-2138,refunded
7970,ORD-2024-007970,2024-04-14,debit_card,1434.77,CUST-6148,completed
7971,ORD-2024-007971,2024-05-14,debit_card,570.18,CUST-4592,refunded
7972,ORD-2024-007972,2024-04-22,debit_card,1955.72,CUST-2232,processing
7973,ORD-2024-007973,2024-08-20,apple_pay,1208.82,CUST-4835,cancelled
7974,ORD-2024-007974,2024-10-15,credit_card,1987.43,CUST-2140,refunded
7975,ORD-2024-007975,2024-06-11,apple_pay,1500.33,CUST-8796,pending
7976,ORD-2024-007976,2024-03-15,paypal,449.43,CUST-9707,completed
7977,ORD-2024-007977,2024-02-13,bank_transfer,1362.96,CUST-5037,cancelled
7978,ORD-2024-007978,2024-06-09,apple_pay,987.06,CUST-7904,refunded
7979,ORD-2024-007979,2024-10-20,bank_transfer,221.73,CUST-6302,completed
7980,ORD-2024-007980,2024-03-18,paypal,1353.0,CUST-6972,refunded
7981,ORD-2024-007981,2024-12-28,bank_transfer,256.34,CUST-3249,completed
7982,ORD-2024-007982,2024-05-03,credit_card,1879.51,CUST-8857,refunded
7983,ORD-2024-007983,2024-07-19,credit_card,878.92,CUST-6751,cancelled
7984,ORD-2024-007984,2024-10-27,apple_pay,1915.37,CUST-3795,refunded
7985,ORD-2024-007985,2024-01-14,paypal,1435.61,CUST-5041,cancelled
7986,ORD-2024-007986,2024-09-01,credit_card,1859.61,CUST-8083,completed
7987,ORD-2024-007987,2024-09-04,debit_card,1729.09,CUST-4041,completed
7988,ORD-2024-007988,2024-09-12,bank_transfer,1014.18,CUST-7990,refunded
7989,ORD-2024-007989,2024-08-11,apple_pay,863.09,CUST-3979,cancelled
7990,ORD-2024-007990,2024-12-24,bank_transfer,1153.6,CUST-2679,processing
7991,ORD-2024-007991,2024-05-03,bank_transfer,558.51,CUST-5459,cancelled
7992,ORD-2024-007992,2024-02-22,apple_pay,213.36,CUST-4662,cancelled
7993,ORD-2024-007993,2024-09-01,debit_card,1945.81,CUST-4498,cancelled
7994,ORD-2024-007994,2024-02-14,credit_card,135.08,CUST-2474,processing
7995,ORD-2024-007995,2024-06-22,debit_card,917.12,CUST-1058,processing
7996,ORD-2024-007996,2024-02-14,apple_pay,1627.48,CUST-3139,cancelled
7997,ORD-2024-007997,2024-02-24,paypal,713.42,CUST-4077,pending
7998,ORD-2024-007998,2024-01-23,credit_card,282.27,CUST-7483,refunded
7999,ORD-2024-007999,2024-09-16,credit_card,342.85,CUST-6792,refunded
8000,ORD-2024-008000,2024-05-11,bank_transfer,1417.58,CUST-8120,processing
8001,ORD-2024-008001,2024-10-25,apple_pay,1224.78,CUST-8964,pending
8002,ORD-2024-008002,2024-12-24,debit_card,1790.55,CUST-1189,pending
8003,ORD-2024-008003,2024-01-15,paypal,1330.17,CUST-5182,cancelled
8004,ORD-2024-008004,2024-11-17,debit_card,1456.17,CUST-4881,refunded
8005,ORD-2024-008005,2024-10-11,bank_transfer,825.35,CUST-8686,processing
8006,ORD-2024-008006,2024-01-28,paypal,1281.43,CUST-7583,refunded
8007,ORD-2024-008007,2024-05-18,apple_pay,333.38,CUST-5244,processing
8008,ORD-2024-008008,2024-09-09,bank_transfer,1874.95,CUST-3489,completed
8009,ORD-2024-008009,2024-02-18,apple_pay,625.17,CUST-9551,completed
8010,ORD-2024-008010,2024-11-06,credit_card,923.03,CUST-6624,cancelled
8011,ORD-2024-008011,2024-07-22,apple_pay,362.68,CUST-4794,completed
8012,ORD-2024-008012,2024-04-26,debit_card,1747.79,CUST-1223,pending
8013,ORD-2024-008013,2024-02-22,bank_transfer,1353.52,CUST-6175,pending
8014,ORD-2024-008014,2024-06-12,credit_card,344.05,CUST-8161,completed
8015,ORD-2024-008015,2024-09-04,bank_transfer,431.41,CUST-1436,refunded
8016,ORD-2024-008016,2024-05-12,debit_card,1576.56,CUST-3116,completed
8017,ORD-2024-008017,2024-03-18,bank_transfer,1379.78,CUST-6351,cancelled
8018,ORD-2024-008018,2024-09-04,credit_card,1340.19,CUST-9031,refunded
8019,ORD-2024-008019,2024-06-14,bank_transfer,1517.45,CUST-5745,processing
8020,ORD-2024-008020,2024-10-20,paypal,1506.19,CUST-5319,processing
8021,ORD-2024-008021,2024-03-23,credit_card,589.12,CUST-6516,processing
8022,ORD-2024-008022,2024-02-12,bank_transfer,472.0,CUST-2494,completed
8023,ORD-2024-008023,2024-12-22,credit_card,1413.36,CUST-2044,completed
8024,ORD-2024-008024,2024-11-26,credit_card,461.43,CUST-1369,cancelled
8025,ORD-2024-008025,2024-02-02,apple_pay,363.33,CUST-2794,processing
8026,ORD-2024-008026,2024-01-15,credit_card,1951.91,CUST-9413,cancelled
8027,ORD-2024-008027,2024-10-07,bank_transfer,1918.46,CUST-4256,refunded
8028,ORD-2024-008028,2024-05-15,credit_card,1635.53,CUST-4789,processing
8029,ORD-2024-008029,2024-07-17,paypal,1205.79,CUST-1726,cancelled
8030,ORD-2024-008030,2024-05-11,bank_transfer,1842.92,CUST-1511,completed
8031,ORD-2024-008031,2024-06-08,apple_pay,789.96,CUST-5151,pending
8032,ORD-2024-008032,2024-02-10,credit_card,175.83,CUST-9271,pending
8033,ORD-2024-008033,2024-11-04,apple_pay,938.02,CUST-5040,processing
8034,ORD-2024-008034,2024-02-14,bank_transfer,975.1,CUST-7179,cancelled
8035,ORD-2024-008035,2024-03-19,credit_card,172.12,CUST-5244,processing
8036,ORD-2024-008036,2024-11-19,credit_card,1147.73,CUST-2473,completed
8037,ORD-2024-008037,2024-04-17,apple_pay,1431.01,CUST-9749,pending
8038,ORD-2024-008038,2024-01-29,paypal,1491.63,CUST-9414,cancelled
8039,ORD-2024-008039,2024-02-28,apple_pay,639.56,CUST-7254,processing
8040,ORD-2024-008040,2024-08-15,credit_card,1243.3,CUST-3047,refunded
8041,ORD-2024-008041,2024-01-23,debit_card,619.58,CUST-7411,refunded
8042,ORD-2024-008042,2024-12-23,debit_card,231.23,CUST-5640,pending
8043,ORD-2024-008043,2024-11-13,credit_card,1727.61,CUST-9378,pending
8044,ORD-2024-008044,2024-07-02,bank_transfer,1202.41,CUST-5627,pending
8045,ORD-2024-008045,2024-07-24,paypal,1360.3,CUST-3568,refunded
8046,ORD-2024-008046,2024-10-09,credit_card,1426.97,CUST-6089,refunded
8047,ORD-2024-008047,2024-11-26,bank_transfer,1968.29,CUST-9228,pending
8048,ORD-2024-008048,2024-01-21,credit_card,801.25,CUST-5433,cancelled
8049,ORD-2024-008049,2024-04-25,paypal,1525.8,CUST-1146,processing
8050,ORD-2024-008050,2024-11-16,paypal,523.33,CUST-6975,completed
8051,ORD-2024-008051,2024-04-01,debit_card,1164.66,CUST-2649,processing
8052,ORD-2024-008052,2024-08-20,apple_pay,691.99,CUST-7103,pending
8053,ORD-2024-008053,2024-04-12,credit_card,1343.9,CUST-2788,refunded
8054,ORD-2024-008054,2024-01-06,credit_card,1765.27,CUST-5284,pending
8055,ORD-2024-008055,2024-03-13,bank_transfer,1623.76,CUST-7270,refunded
8056,ORD-2024-008056,2024-08-21,debit_card,1603.35,CUST-4942,processing
8057,ORD-2024-008057,2024-04-17,bank_transfer,256.01,CUST-9597,pending
8058,ORD-2024-008058,2024-04-04,bank_transfer,1535.04,CUST-8055,pending
8059,ORD-2024-008059,2024-06-24,apple_pay,119.47,CUST-2551,processing
8060,ORD-2024-008060,2024-11-28,debit_card,760.58,CUST-8756,pending
8061,ORD-2024-008061,2024-11-21,bank_transfer,1791.63,CUST-6532,pending
8062,ORD-2024-008062,2024-12-03,debit_card,444.46,CUST-2129,refunded
8063,ORD-2024-008063,2024-09-24,bank_transfer,852.64,CUST-7972,refunded
8064,ORD-2024-008064,2024-04-16,credit_card,1778.88,CUST-8311,pending
8065,ORD-2024-008065,2024-11-03,paypal,1767.86,CUST-7689,completed
8066,ORD-2024-008066,2024-09-13,paypal,292.2,CUST-5111,processing
8067,ORD-2024-008067,2024-08-16,bank_transfer,1044.82,CUST-3500,processing
8068,ORD-2024-008068,2024-12-22,debit_card,1170.04,CUST-3241,cancelled
8069,ORD-2024-008069,2024-02-05,paypal,304.21,CUST-6580,completed
8070,ORD-2024-008070,2024-02-22,paypal,1226.06,CUST-3992,cancelled
8071,ORD-2024-008071,2024-06-01,paypal,691.75,CUST-4512,pending
8072,ORD-2024-008072,2024-12-21,debit_card,1343.89,CUST-2267,refunded
8073,ORD-2024-008073,2024-06-20,apple_pay,527.13,CUST-9090,completed
8074,ORD-2024-008074,2024-03-24,credit_card,1583.26,CUST-2587,completed
8075,ORD-2024-008075,2024-10-07,apple_pay,1914.77,CUST-8098,processing
8076,ORD-2024-008076,2024-07-24,debit_card,1520.44,CUST-5988,refunded
8077,ORD-2024-008077,2024-02-16,apple_pay,671.84,CUST-2647,pending
8078,ORD-2024-008078,2024-03-01,credit_card,1613.61,CUST-3635,refunded
8079,ORD-2024-008079,2024-02-28,credit_card,1817.22,CUST-4121,completed
8080,ORD-2024-008080,2024-07-06,bank_transfer,367.96,CUST-6786,cancelled
8081,ORD-2024-008081,2024-09-04,bank_transfer,1884.12,CUST-1398,refunded
8082,ORD-2024-008082,2024-11-18,paypal,352.48,CUST-5470,pending
8083,ORD-2024-008083,2024-11-22,apple_pay,129.85,CUST-4073,refunded
8084,ORD-2024-008084,2024-04-12,paypal,770.14,CUST-7921,refunded
8085,ORD-2024-008085,2024-05-24,apple_pay,137.59,CUST-8188,cancelled
8086,ORD-2024-008086,2024-04-28,credit_card,619.86,CUST-3565,pending
8087,ORD-2024-008087,2024-12-21,debit_card,1450.54,CUST-5260,cancelled
8088,ORD-2024-008088,2024-09-14,credit_card,1236.65,CUST-8525,refunded
8089,ORD-2024-008089,2024-03-28,bank_transfer,1954.91,CUST-8214,pending
8090,ORD-2024-008090,2024-06-21,bank_transfer,106.69,CUST-1125,completed
8091,ORD-2024-008091,2024-09-14,apple_pay,1611.09,CUST-2884,pending
8092,ORD-2024-008092,2024-06-17,debit_card,1781.79,CUST-2677,refunded
8093,ORD-2024-008093,2024-07-19,paypal,1275.53,CUST-8606,refunded
8094,ORD-2024-008094,2024-10-16,bank_transfer,1399.77,CUST-9553,refunded
8095,ORD-2024-008095,2024-04-04,paypal,1814.48,CUST-8111,refunded
8096,ORD-2024-008096,2024-09-20,bank_transfer,1793.43,CUST-2892,completed
8097,ORD-2024-008097,2024-08-25,apple_pay,1548.74,CUST-1141,completed
8098,ORD-2024-008098,2024-10-15,debit_card,1569.46,CUST-3198,cancelled
8099,ORD-2024-008099,2024-11-23,apple_pay,221.55,CUST-2732,processing
8100,ORD-2024-008100,2024-12-28,apple_pay,262.22,CUST-6636,cancelled
8101,ORD-2024-008101,2024-11-07,debit_card,1432.21,CUST-2885,refunded
8102,ORD-2024-008102,2024-02-06,apple_pay,1092.79,CUST-2692,pending
8103,ORD-2024-008103,2024-10-01,debit_card,1902.44,CUST-2630,completed
8104,ORD-2024-008104,2024-08-17,bank_transfer,590.95,CUST-1865,refunded
8105,ORD-2024-008105,2024-01-07,debit_card,1627.21,CUST-8409,refunded
8106,ORD-2024-008106,2024-03-18,bank_transfer,99.26,CUST-3459,processing
8107,ORD-2024-008107,2024-09-20,credit_card,1836.07,CUST-9912,refunded
8108,ORD-2024-008108,2024-03-02,credit_card,761.34,CUST-1519,processing
8109,ORD-2024-008109,2024-10-27,bank_transfer,649.73,CUST-6387,processing
8110,ORD-2024-008110,2024-11-03,apple_pay,1826.01,CUST-2500,pending
8111,ORD-2024-008111,2024-08-15,credit_card,1937.31,CUST-5494,refunded
8112,ORD-2024-008112,2024-02-11,debit_card,1698.65,CUST-4013,processing
8113,ORD-2024-008113,2024-08-29,debit_card,1903.89,CUST-2497,processing
8114,ORD-2024-008114,2024-12-09,credit_card,816.99,CUST-3821,pending
8115,ORD-2024-008115,2024-03-08,credit_card,618.07,CUST-3509,cancelled
8116,ORD-2024-008116,2024-04-13,apple_pay,1451.79,CUST-6880,processing
8117,ORD-2024-008117,2024-09-16,paypal,821.59,CUST-6624,refunded
8118,ORD-2024-008118,2024-09-01,debit_card,1017.73,CUST-5826,refunded
8119,ORD-2024-008119,2024-04-30,debit_card,888.56,CUST-8856,pending
8120,ORD-2024-008120,2024-03-18,credit_card,1848.63,CUST-8665,processing
8121,ORD-2024-008121,2024-12-16,credit_card,1473.24,CUST-2126,pending
8122,ORD-2024-008122,2024-08-12,debit_card,548.87,CUST-1344,processing
8123,ORD-2024-008123,2024-12-12,apple_pay,1798.17,CUST-9025,cancelled
8124,ORD-2024-008124,2024-06-20,paypal,1587.92,CUST-9902,processing
8125,ORD-2024-008125,2024-12-25,debit_card,296.26,CUST-1945,processing
8126,ORD-2024-008126,2024-11-09,credit_card,1377.46,CUST-6388,refunded
8127,ORD-2024-008127,2024-01-02,apple_pay,582.75,CUST-2542,refunded
8128,ORD-2024-008128,2024-11-03,bank_transfer,1370.29,CUST-1730,completed
8129,ORD-2024-008129,2024-03-25,apple_pay,795.17,CUST-2381,completed
8130,ORD-2024-008130,2024-11-15,paypal,847.02,CUST-5828,completed
8131,ORD-2024-008131,2024-07-31,debit_card,862.72,CUST-8149,cancelled
8132,ORD-2024-008132,2024-09-11,debit_card,1238.67,CUST-8945,cancelled
8133,ORD-2024-008133,2024-12-24,apple_pay,1688.62,CUST-2334,refunded
8134,ORD-2024-008134,2024-01-26,debit_card,175.67,CUST-9058,refunded
8135,ORD-2024-008135,2024-01-30,apple_pay,1417.15,CUST-3118,refunded
8136,ORD-2024-008136,2024-05-05,bank_transfer,1091.73,CUST-3697,processing
8137,ORD-2024-008137,2024-07-21,bank_transfer,758.75,CUST-6243,pending
8138,ORD-2024-008138,2024-08-14,apple_pay,1716.35,CUST-9643,cancelled
8139,ORD-2024-008139,2024-10-07,bank_transfer,451.21,CUST-5211,processing
8140,ORD-2024-008140,2024-07-05,paypal,1057.11,CUST-2618,processing
8141,ORD-2024-008141,2024-01-20,paypal,868.65,CUST-8162,processing
8142,ORD-2024-008142,2024-10-19,apple_pay,351.95,CUST-1813,pending
8143,ORD-2024-008143,2024-10-05,apple_pay,571.56,CUST-8849,pending
8144,ORD-2024-008144,2024-07-04,paypal,1239.22,CUST-5543,processing
8145,ORD-2024-008145,2024-10-16,credit_card,560.13,CUST-9685,refunded
8146,ORD-2024-008146,2024-04-22,paypal,143.87,CUST-3133,completed
8147,ORD-2024-008147,2024-01-24,bank_transfer,1024.52,CUST-5014,processing
8148,ORD-2024-008148,2024-04-09,paypal,683.33,CUST-8010,completed
8149,ORD-2024-008149,2024-06-26,bank_transfer,1580.71,CUST-1022,refunded
8150,ORD-2024-008150,2024-05-14,apple_pay,1913.83,CUST-7151,processing
8151,ORD-2024-008151,2024-09-26,credit_card,497.06,CUST-6891,pending
8152,ORD-2024-008152,2024-08-09,apple_pay,1964.59,CUST-1139,completed
8153,ORD-2024-008153,2024-08-15,paypal,600.0,CUST-4690,refunded
8154,ORD-2024-008154,2024-09-24,paypal,1829.35,CUST-8818,cancelled
8155,ORD-2024-008155,2024-02-18,apple_pay,1881.96,CUST-9843,processing
8156,ORD-2024-008156,2024-12-07,credit_card,705.06,CUST-9544,processing
8157,ORD-2024-008157,2024-06-27,debit_card,776.38,CUST-9627,completed
8158,ORD-2024-008158,2024-02-29,debit_card,1652.58,CUST-1931,pending
8159,ORD-2024-008159,2024-10-01,debit_card,854.66,CUST-8686,refunded
8160,ORD-2024-008160,2024-12-26,apple_pay,813.89,CUST-2681,pending
8161,ORD-2024-008161,2024-10-31,paypal,374.45,CUST-6621,pending
8162,ORD-2024-008162,2024-12-09,apple_pay,1975.2,CUST-3331,pending
8163,ORD-2024-008163,2024-07-16,paypal,1429.33,CUST-2533,cancelled
8164,ORD-2024-008164,2024-06-09,paypal,1869.63,CUST-9393,processing
8165,ORD-2024-008165,2024-01-23,paypal,1737.96,CUST-9167,cancelled
8166,ORD-2024-008166,2024-10-02,bank_transfer,1206.24,CUST-2989,completed
8167,ORD-2024-008167,2024-06-14,bank_transfer,393.14,CUST-4238,refunded
8168,ORD-2024-008168,2024-12-02,bank_transfer,493.98,CUST-4024,pending
8169,ORD-2024-008169,2024-01-02,paypal,1759.3,CUST-6762,completed
8170,ORD-2024-008170,2024-08-01,apple_pay,1426.55,CUST-5348,processing
8171,ORD-2024-008171,2024-01-14,paypal,239.02,CUST-8614,completed
8172,ORD-2024-008172,2024-05-03,apple_pay,1779.53,CUST-8649,processing
8173,ORD-2024-008173,2024-05-13,credit_card,104.29,CUST-3397,completed
8174,ORD-2024-008174,2024-12-20,credit_card,732.07,CUST-5289,refunded
8175,ORD-2024-008175,2024-11-22,debit_card,562.17,CUST-6669,refunded
8176,ORD-2024-008176,2024-07-06,apple_pay,67.5,CUST-4730,pending
8177,ORD-2024-008177,2024-11-26,paypal,1645.08,CUST-5709,cancelled
8178,ORD-2024-008178,2024-05-27,bank_transfer,238.22,CUST-5307,completed
8179,ORD-2024-008179,2024-08-07,apple_pay,166.6,CUST-6204,cancelled
8180,ORD-2024-008180,2024-10-25,credit_card,1224.79,CUST-3537,processing
8181,ORD-2024-008181,2024-04-18,apple_pay,791.58,CUST-1950,refunded
8182,ORD-2024-008182,2024-08-07,bank_transfer,281.03,CUST-8080,completed
8183,ORD-2024-008183,2024-03-30,paypal,1224.24,CUST-8149,refunded
8184,ORD-2024-008184,2024-03-01,bank_transfer,1619.6,CUST-9800,completed
8185,ORD-2024-008185,2024-05-05,bank_transfer,680.49,CUST-8982,refunded
8186,ORD-2024-008186,2024-11-20,credit_card,273.17,CUST-9580,completed
8187,ORD-2024-008187,2024-10-14,apple_pay,1432.5,CUST-5031,processing
8188,ORD-2024-008188,2024-03-20,credit_card,1792.32,CUST-4685,pending
8189,ORD-2024-008189,2024-12-04,paypal,1618.64,CUST-5811,processing
